Date,Open,High,Low,Close,Volume
10-1-2012,0.34,0.34,0.3,0.3,8135772000
11-1-2012,0.3,0.33,0.28,0.3,9985612000
12-1-2012,0.3,0.32,0.29,0.31,8037340000
01-1-2013,0.31,0.33,0.3,0.31,9181612000
02-1-2013,0.31,0.32,0.3,0.32,9901680000
03-1-2013,0.31,0.32,0.31,0.32,6613708000
04-1-2013,0.32,0.34,0.3,0.34,9386076000
05-1-2013,0.34,0.37,0.34,0.36,8291540000
06-1-2013,0.36,0.39,0.35,0.35,9295708000
07-1-2013,0.35,0.37,0.35,0.36,5229992000
08-1-2013,0.36,0.38,0.33,0.37,7857064000
09-1-2013,0.37,0.4,0.37,0.39,4819932000
10-1-2013,0.39,0.4,0.38,0.38,5772612000
11-1-2013,0.38,0.41,0.36,0.39,6629476000
12-1-2013,0.39,0.4,0.37,0.4,6167976000
01-1-2014,0.4,0.41,0.38,0.39,5421052000
02-1-2014,0.4,0.48,0.38,0.46,7722568000
03-1-2014,0.45,0.47,0.44,0.45,7217988000
04-1-2014,0.46,0.49,0.45,0.46,6937008000
05-1-2014,0.47,0.48,0.44,0.47,5612600000
06-1-2014,0.48,0.49,0.46,0.46,5277132000
07-1-2014,0.46,0.49,0.44,0.44,6269036000
08-1-2014,0.44,0.49,0.43,0.49,6079852000
09-1-2014,0.49,0.5,0.46,0.46,5512388000
10-1-2014,0.46,0.49,0.42,0.49,6607212000
11-1-2014,0.5,0.53,0.48,0.52,4643096000
12-1-2014,0.52,0.53,0.48,0.5,4257004000
01-1-2015,0.5,0.52,0.48,0.48,4140352000
02-1-2015,0.48,0.56,0.47,0.55,4193540000
03-1-2015,0.55,0.59,0.51,0.52,7310444000
04-1-2015,0.53,0.57,0.52,0.56,5673652000
05-1-2015,0.56,0.57,0.51,0.55,7081336000
06-1-2015,0.56,0.56,0.5,0.5,7333832000
07-1-2015,0.52,0.52,0.48,0.5,5480404000
08-1-2015,0.5,0.6,0.5,0.56,9469492000
09-1-2015,0.55,0.62,0.54,0.62,6480208000
10-1-2015,0.62,0.72,0.59,0.71,8052316000
11-1-2015,0.71,0.8,0.69,0.79,7344816000
12-1-2015,0.8,0.85,0.8,0.82,5627172000
01-1-2016,0.81,0.84,0.66,0.73,8138980000
02-1-2016,0.73,0.8,0.62,0.78,9000048000
03-1-2016,0.79,0.91,0.78,0.89,6577904000
04-1-2016,0.89,0.94,0.87,0.89,6734252000
05-1-2016,0.9,1.17,0.86,1.17,10367836000
06-1-2016,1.16,1.21,1.11,1.18,8197900000
07-1-2016,1.17,1.43,1.15,1.43,7210052000
08-1-2016,1.43,1.59,1.39,1.53,9305120000
09-1-2016,1.53,1.73,1.43,1.71,8665252000
10-1-2016,1.71,1.82,1.59,1.78,6551568000
11-1-2016,1.79,2.38,1.66,2.31,12767464000
12-1-2016,2.3,3.0,2.12,2.67,18082228000
01-1-2017,2.61,2.8,2.48,2.73,13396840000
02-1-2017,2.76,3.02,2.39,2.54,14206788000
03-1-2017,2.59,2.75,2.38,2.72,14288960000
04-1-2017,2.72,2.74,2.39,2.61,9572572000
05-1-2017,2.62,3.67,2.56,3.61,19209444000
06-1-2017,3.62,4.21,3.55,3.61,23445520000
07-1-2017,3.63,4.25,3.46,4.06,15491016000
08-1-2017,4.05,4.36,3.82,4.24,14728216000
09-1-2017,4.25,4.78,4.07,4.47,14447336000
10-1-2017,4.52,5.2,4.43,5.17,11422664000
11-1-2017,5.23,5.47,4.78,5.02,11830896000
12-1-2017,4.98,5.01,4.51,4.84,10112216000
01-1-2018,4.89,6.23,4.86,6.14,11456216000
02-1-2018,5.96,6.3,5.1,6.05,14915528000
03-1-2018,6.05,6.36,5.43,5.79,14118440000
04-1-2018,5.72,5.98,5.26,5.62,11144008000
05-1-2018,5.61,6.51,5.55,6.3,11978240000
06-1-2018,6.35,6.73,5.88,5.92,8785540000
07-1-2018,5.85,6.41,5.83,6.12,6321876000
08-1-2018,6.15,7.04,5.97,7.02,10917836000
09-1-2018,7.0,7.13,6.47,7.03,6340200000
10-1-2018,7.1,7.32,4.4,5.27,12977976000
11-1-2018,5.31,5.55,3.33,4.09,16162340000
12-1-2018,4.32,4.37,3.11,3.34,12451408000
01-1-2019,3.27,4.02,3.19,3.59,16870992000
02-1-2019,3.61,4.13,3.56,3.86,11445728000
03-1-2019,3.91,4.63,3.62,4.49,12068540000
04-1-2019,4.58,4.84,4.33,4.53,9437780000
05-1-2019,4.58,4.62,3.38,3.39,11180752000
06-1-2019,3.4,4.13,3.32,4.11,8233340000
07-1-2019,4.31,4.47,3.88,4.22,8415984000
08-1-2019,4.23,4.34,3.68,4.19,9450328000
09-1-2019,4.11,4.71,4.08,4.35,6347768000
10-1-2019,4.38,5.22,4.25,5.03,7696172000
11-1-2019,4.99,5.54,4.96,5.42,7321800000
12-1-2019,5.41,6.05,5.01,5.88,6543532000
01-1-2020,5.97,6.49,5.78,5.91,6125412000
02-1-2020,5.89,7.91,5.89,6.75,11848652000
03-1-2020,6.92,7.12,4.52,6.59,15773952000
04-1-2020,6.39,7.61,5.96,7.31,11278304000
05-1-2020,7.11,9.18,7.02,8.88,12548876000
06-1-2020,8.83,9.64,8.66,9.5,9719464000
07-1-2020,9.52,10.79,9.41,10.61,8094452000
08-1-2020,10.73,13.57,10.72,13.37,9672544000
09-1-2020,13.48,14.73,11.7,13.53,15856552000
